Date,windspeed,ratedpoweroutput,SCORE,CorrectedScore
2006-01-01 00:00:00,14.100,28.062,25.875,25.875
2006-01-01 00:10:00,14.660,28.893,29.513,29.513
2006-01-01 00:20:00,15.070,29.367,30.000,30.000
2006-01-01 00:30:00,14.360,28.548,26.259,26.259
2006-01-01 00:40:00,14.240,28.410,27.542,27.542
2006-01-01 00:50:00,14.650,28.896,27.907,27.907
2006-01-01 01:00:00,14.920,29.208,27.194,27.194
2006-01-01 01:10:00,15.580,29.730,28.711,28.711
2006-01-01 01:20:00,16.070,29.862,30.000,30.000
2006-01-01 01:30:00,16.410,29.952,29.740,29.740
2006-01-01 01:40:00,16.340,29.937,30.000,30.000
2006-01-01 01:50:00,16.050,29.859,30.000,30.000
2006-01-01 02:00:00,15.710,29.766,29.402,29.402
2006-01-01 02:10:00,15.340,29.664,27.012,27.012
2006-01-01 02:20:00,15.200,29.544,27.895,27.895
2006-01-01 02:30:00,15.420,29.688,30.000,30.000
2006-01-01 02:40:00,15.830,29.799,27.679,27.679
2006-01-01 02:50:00,16.420,29.952,29.222,29.222
2006-01-01 03:00:00,16.870,29.973,29.642,29.642
2006-01-01 03:10:00,16.870,29.973,27.548,27.548
2006-01-01 03:20:00,16.860,29.973,30.000,30.000
2006-01-01 03:30:00,17.050,29.979,29.223,29.223
2006-01-01 03:40:00,16.780,29.967,27.760,27.760
2006-01-01 03:50:00,16.450,29.952,30.000,30.000
2006-01-01 04:00:00,16.330,29.934,30.000,30.000
2006-01-01 04:10:00,16.170,29.889,30.000,30.000
2006-01-01 04:20:00,16.100,29.874,29.954,29.954
2006-01-01 04:30:00,16.000,29.844,29.039,29.039
2006-01-01 04:40:00,15.650,29.751,30.000,30.000
2006-01-01 04:50:00,15.280,29.643,30.000,30.000
2006-01-01 05:00:00,15.150,29.487,30.000,30.000
2006-01-01 05:10:00,15.140,29.478,30.000,30.000
2006-01-01 05:20:00,15.280,29.643,30.000,30.000
2006-01-01 05:30:00,15.240,29.592,29.610,29.610
2006-01-01 05:40:00,15.430,29.688,30.000,30.000
2006-01-01 05:50:00,15.280,29.640,30.000,30.000
2006-01-01 06:00:00,14.550,28.791,30.000,30.000
2006-01-01 06:10:00,14.120,28.170,29.344,29.344
2006-01-01 06:20:00,13.630,26.886,27.296,27.296
2006-01-01 06:30:00,12.870,24.624,25.609,25.609
2006-01-01 06:40:00,12.570,23.523,25.804,25.804
2006-01-01 06:50:00,11.830,20.787,21.816,21.816
2006-01-01 07:00:00,11.260,18.501,20.252,20.252
2006-01-01 07:10:00,11.320,18.726,19.793,19.793
2006-01-01 07:20:00,11.740,20.427,20.638,20.638
2006-01-01 07:30:00,11.640,20.016,20.988,20.988
2006-01-01 07:40:00,10.820,16.737,15.743,15.743
2006-01-01 07:50:00,9.960,13.320,14.177,14.177
2006-01-01 08:00:00,8.690, 8.784, 9.967,9.967
2006-01-01 08:10:00,9.710,12.378,13.351,13.351
2006-01-01 08:20:00,13.250,25.917,29.200,29.200
2006-01-01 08:30:00,16.540,29.958,30.000,30.000
2006-01-01 08:40:00,18.600,30.000,29.041,29.041
2006-01-01 08:50:00,19.040,30.000,29.413,29.413
2006-01-01 09:00:00,18.510,30.000,30.000,30.000
2006-01-01 09:10:00,18.010,30.000,30.000,30.000
2006-01-01 09:20:00,17.800,30.000,28.673,28.673
2006-01-01 09:30:00,17.380,29.997,28.094,28.094
2006-01-01 09:40:00,16.680,29.967,29.795,29.795
2006-01-01 09:50:00,15.970,29.847,30.000,30.000
2006-01-01 10:00:00,15.140,29.523,30.000,30.000
2006-01-01 10:10:00,14.470,28.737,29.481,29.481
2006-01-01 10:20:00,14.050,28.080,29.929,29.929
2006-01-01 10:30:00,14.160,28.374,28.404,28.404
2006-01-01 10:40:00,14.920,29.268,30.000,30.000
2006-01-01 10:50:00,15.570,29.739,28.839,28.839
2006-01-01 11:00:00,15.720,29.781,30.000,30.000
2006-01-01 11:10:00,15.440,29.703,30.000,30.000
2006-01-01 11:20:00,14.260,28.494,28.554,28.554
2006-01-01 11:30:00,13.870,27.597,30.000,30.000
2006-01-01 11:40:00,14.500,28.773,29.066,29.066
2006-01-01 11:50:00,15.870,29.823,28.354,28.354
2006-01-01 12:00:00,17.070,29.985,29.925,29.925
2006-01-01 12:10:00,18.080,30.000,29.030,29.030
2006-01-01 12:20:00,18.570,30.000,30.000,30.000
2006-01-01 12:30:00,18.050,30.000,30.000,30.000
2006-01-01 12:40:00,17.430,30.000,30.000,30.000
2006-01-01 12:50:00,17.310,29.994,29.734,29.734
2006-01-01 13:00:00,17.600,30.000,29.711,29.711
2006-01-01 13:10:00,18.210,30.000,29.715,29.715
2006-01-01 13:20:00,19.170,30.000,30.000,30.000
2006-01-01 13:30:00,18.990,30.000,28.940,28.940
2006-01-01 13:40:00,17.980,30.000,30.000,30.000
2006-01-01 13:50:00,17.540,30.000,30.000,30.000
2006-01-01 14:00:00,17.550,30.000,28.182,28.182
2006-01-01 14:10:00,17.890,30.000,30.000,30.000
2006-01-01 14:20:00,18.160,30.000,29.583,29.583
2006-01-01 14:30:00,18.170,30.000,30.000,30.000
2006-01-01 14:40:00,17.430,30.000,28.849,28.849
2006-01-01 14:50:00,16.350,29.952,29.752,29.752
2006-01-01 15:00:00,15.720,29.787,29.506,29.506
2006-01-01 15:10:00,15.550,29.742,30.000,30.000
2006-01-01 15:20:00,15.540,29.739,30.000,30.000
2006-01-01 15:30:00,15.180,29.607,30.000,30.000
2006-01-01 15:40:00,14.840,29.208,28.906,28.906
2006-01-01 15:50:00,15.180,29.607,30.000,30.000
2006-01-01 16:00:00,15.670,29.775,30.000,30.000
2006-01-01 16:10:00,16.000,29.868,28.331,28.331
2006-01-01 16:20:00,16.220,29.928,29.091,29.091
2006-01-01 16:30:00,15.980,29.859,30.000,30.000
2006-01-01 16:40:00,15.540,29.739,29.075,29.075
2006-01-01 16:50:00,14.830,29.190,27.271,27.271
2006-01-01 17:00:00,14.500,28.797,30.000,30.000
2006-01-01 17:10:00,15.130,29.532,29.995,29.995
2006-01-01 17:20:00,15.500,29.724,27.959,27.959
2006-01-01 17:30:00,15.510,29.724,28.484,28.484
2006-01-01 17:40:00,15.710,29.778,29.320,29.320
2006-01-01 17:50:00,16.400,29.952,28.544,28.544
2006-01-01 18:00:00,16.620,29.964,30.000,30.000
2006-01-01 18:10:00,17.320,29.994,28.818,28.818
2006-01-01 18:20:00,17.720,30.000,29.964,29.964
2006-01-01 18:30:00,18.420,30.000,30.000,30.000
2006-01-01 18:40:00,19.180,30.000,30.000,30.000
2006-01-01 18:50:00,19.880,30.000,30.000,30.000
2006-01-01 19:00:00,20.030,30.000,30.000,30.000
2006-01-01 19:10:00,20.050,30.000,29.563,29.563
2006-01-01 19:20:00,19.850,30.000,30.000,30.000
2006-01-01 19:30:00,19.420,30.000,28.243,28.243
2006-01-01 19:40:00,19.370,30.000,30.000,30.000
2006-01-01 19:50:00,19.360,30.000,29.228,29.228
2006-01-01 20:00:00,19.110,30.000,29.307,29.307
2006-01-01 20:10:00,18.990,30.000,30.000,30.000
2006-01-01 20:20:00,18.560,30.000,30.000,30.000
2006-01-01 20:30:00,19.380,30.000,30.000,30.000
2006-01-01 20:40:00,19.720,30.000,29.999,29.999
2006-01-01 20:50:00,18.990,30.000,27.440,27.440
2006-01-01 21:00:00,18.200,30.000,30.000,30.000
2006-01-01 21:10:00,16.680,29.967,29.762,29.762
2006-01-01 21:20:00,16.660,29.967,30.000,30.000
2006-01-01 21:30:00,18.820,30.000,28.439,28.439
2006-01-01 21:40:00,19.590,30.000,30.000,30.000
2006-01-01 21:50:00,20.130,30.000,29.184,29.184
2006-01-01 22:00:00,20.120,30.000,28.807,28.807
2006-01-01 22:10:00,18.200,30.000,30.000,30.000
2006-01-01 22:20:00,16.790,29.973,29.411,29.411
2006-01-01 22:30:00,16.030,29.865,27.400,27.400
2006-01-01 22:40:00,15.630,29.751,29.448,29.448
2006-01-01 22:50:00,14.480,28.719,28.451,28.451
2006-01-01 23:00:00,14.400,28.626,29.680,29.680
2006-01-01 23:10:00,16.360,29.940,30.000,30.000
2006-01-01 23:20:00,17.160,29.985,26.646,26.646
2006-01-01 23:30:00,14.290,28.461,27.237,27.237
2006-01-01 23:40:00,12.920,24.714,25.382,25.382
2006-01-01 23:50:00,11.890,20.898,22.409,22.409
2006-01-02 00:00:00,12.270,22.338,26.609,26.609
2006-01-02 00:10:00,13.050,25.167,27.319,27.319
2006-01-02 00:20:00,12.480,23.109,24.046,24.046
2006-01-02 00:30:00,12.160,21.930,23.072,23.072
2006-01-02 00:40:00,13.410,26.229,26.602,26.602
2006-01-02 00:50:00,15.160,29.505,30.000,30.000
2006-01-02 01:00:00,16.290,29.925,30.000,30.000
2006-01-02 01:10:00,15.390,29.679,30.000,30.000
2006-01-02 01:20:00,15.120,29.472,29.628,29.628
2006-01-02 01:30:00,20.010,30.000,30.000,30.000
2006-01-02 01:40:00,17.890,30.000,30.000,30.000
2006-01-02 01:50:00,17.570,30.000,29.592,29.592
2006-01-02 02:00:00,16.940,29.982,30.000,30.000
2006-01-02 02:10:00,16.400,29.958,29.626,29.626
2006-01-02 02:20:00,16.410,29.958,29.504,29.504
2006-01-02 02:30:00,15.400,29.721,30.000,30.000
2006-01-02 02:40:00,15.060,29.562,30.000,30.000
2006-01-02 02:50:00,15.490,29.751,30.000,30.000
2006-01-02 03:00:00,16.030,29.901,29.328,29.328
2006-01-02 03:10:00,16.130,29.931,30.000,30.000
2006-01-02 03:20:00,15.460,29.745,29.774,29.774
2006-01-02 03:30:00,14.410,28.818,27.593,27.593
2006-01-02 03:40:00,13.620,27.255,27.393,27.393
2006-01-02 03:50:00,13.910,28.038,28.548,28.548
2006-01-02 04:00:00,14.470,28.902,30.000,30.000
2006-01-02 04:10:00,14.270,28.668,28.631,28.631
2006-01-02 04:20:00,14.300,28.704,30.000,30.000
2006-01-02 04:30:00,14.300,28.704,27.625,27.625
2006-01-02 04:40:00,13.780,27.705,28.179,28.179
2006-01-02 04:50:00,13.750,27.636,27.129,27.129
2006-01-02 05:00:00,13.980,28.248,29.672,29.672
2006-01-02 05:10:00,12.460,23.676,24.250,24.250
2006-01-02 05:20:00,12.210,22.731,26.796,26.796
2006-01-02 05:30:00,12.050,22.176,22.296,22.296
2006-01-02 05:40:00,11.750,21.021,22.439,22.439
2006-01-02 05:50:00,12.000,21.975,22.787,22.787
2006-01-02 06:00:00,11.880,21.534,21.856,21.856
2006-01-02 06:10:00,11.720,20.913,20.625,20.625
2006-01-02 06:20:00,11.300,19.209,19.298,19.298
2006-01-02 06:30:00,10.930,17.736,15.919,15.919
2006-01-02 06:40:00,10.460,15.843,10.876,10.876
2006-01-02 06:50:00,10.090,14.340,15.505,15.505
2006-01-02 07:00:00,9.800,13.128,13.949,13.949
2006-01-02 07:10:00,9.550,12.183,11.523,11.523
2006-01-02 07:20:00,9.180,10.866,11.561,11.561
2006-01-02 07:30:00,8.850, 9.675, 9.840,9.840
2006-01-02 07:40:00,8.680, 9.054, 5.876,5.876
2006-01-02 07:50:00,8.550, 8.649, 5.284,5.284
2006-01-02 08:00:00,8.360, 8.115, 9.528,9.528
2006-01-02 08:10:00,8.010, 7.107, 8.828,8.828
2006-01-02 08:20:00,7.620, 5.997, 5.987,5.987
2006-01-02 08:30:00,7.030, 4.710, 4.707,4.707
2006-01-02 08:40:00,6.200, 3.120, 3.909,3.909
2006-01-02 08:50:00,5.390, 1.893, 1.573,1.573
2006-01-02 09:00:00,4.670, 1.137, 0.598,0.598
2006-01-02 09:10:00,4.170, 0.660, 1.042,1.042
2006-01-02 09:20:00,4.000, 0.540, 0.728,0.728
2006-01-02 09:30:00,4.050, 0.579, 0.853,0.853
2006-01-02 09:40:00,4.400, 0.849, 0.160,0.160
2006-01-02 09:50:00,4.710, 1.170, 0.972,0.972
2006-01-02 10:00:00,4.670, 1.128, 0.621,0.621
2006-01-02 10:10:00,4.440, 0.894, 0.708,0.708
2006-01-02 10:20:00,4.380, 0.825, 2.019,2.019
2006-01-02 10:30:00,4.640, 1.101, 1.253,1.253
2006-01-02 10:40:00,5.240, 1.725, 1.439,1.439
2006-01-02 10:50:00,6.180, 3.063, 3.484,3.484
2006-01-02 11:00:00,7.150, 4.923, 4.754,4.754
2006-01-02 11:10:00,7.580, 5.808, 6.287,6.287
2006-01-02 11:20:00,7.860, 6.576, 4.388,4.388
2006-01-02 11:30:00,7.720, 6.189, 4.676,4.676
2006-01-02 11:40:00,7.390, 5.400, 3.559,3.559
2006-01-02 11:50:00,6.830, 4.215, 3.222,3.222
2006-01-02 12:00:00,6.270, 3.186, 2.872,2.872
2006-01-02 12:10:00,6.010, 2.790, 1.991,1.991
2006-01-02 12:20:00,5.730, 2.367, 2.249,2.249
2006-01-02 12:30:00,5.290, 1.767, 0.908,0.908
2006-01-02 12:40:00,4.810, 1.266, 1.566,1.566
2006-01-02 12:50:00,4.340, 0.777, 0.000,0.000
2006-01-02 13:00:00,4.080, 0.585, 0.000,0.000
2006-01-02 13:10:00,4.160, 0.648, 0.062,0.062
2006-01-02 13:20:00,4.510, 0.951, 0.144,0.144
2006-01-02 13:30:00,4.920, 1.371, 1.088,1.088
2006-01-02 13:40:00,5.270, 1.737, 2.029,2.029
2006-01-02 13:50:00,5.500, 2.016, 0.439,0.439
2006-01-02 14:00:00,5.610, 2.175, 1.165,1.165
2006-01-02 14:10:00,5.750, 2.385, 1.550,1.550
2006-01-02 14:20:00,5.780, 2.439, 2.389,2.389
2006-01-02 14:30:00,5.430, 1.917, 2.146,2.146
2006-01-02 14:40:00,5.220, 1.683, 0.843,0.843
2006-01-02 14:50:00,5.510, 2.028, 1.984,1.984
2006-01-02 15:00:00,5.700, 2.310, 2.024,2.024
2006-01-02 15:10:00,5.240, 1.701, 1.863,1.863
2006-01-02 15:20:00,4.850, 1.299, 0.000,0.000
2006-01-02 15:30:00,5.000, 1.458, 1.483,1.483
2006-01-02 15:40:00,5.370, 1.839, 1.430,1.430
2006-01-02 15:50:00,5.640, 2.211, 1.974,1.974
2006-01-02 16:00:00,5.650, 2.232, 1.072,1.072
2006-01-02 16:10:00,6.160, 2.985, 2.915,2.915
2006-01-02 16:20:00,7.360, 5.286, 4.960,4.960
2006-01-02 16:30:00,8.610, 8.601, 7.147,7.147
2006-01-02 16:40:00,9.370,11.238,10.270,10.270
2006-01-02 16:50:00,9.390,11.283,10.978,10.978
2006-01-02 17:00:00,8.900, 9.555,10.540,10.540
2006-01-02 17:10:00,8.380, 7.959, 8.033,8.033
2006-01-02 17:20:00,8.370, 7.908, 7.107,7.107
2006-01-02 17:30:00,9.410,11.379,11.424,11.424
2006-01-02 17:40:00,11.580,19.890,22.230,22.230
2006-01-02 17:50:00,13.090,25.488,26.223,26.223
2006-01-02 18:00:00,13.040,25.308,26.719,26.719
2006-01-02 18:10:00,12.940,24.945,24.819,24.819
2006-01-02 18:20:00,13.050,25.338,25.452,25.452
2006-01-02 18:30:00,13.230,25.839,26.290,26.290
2006-01-02 18:40:00,13.000,25.149,24.108,24.108
2006-01-02 18:50:00,12.010,21.570,22.368,22.368
2006-01-02 19:00:00,11.640,20.115,20.170,20.170
2006-01-02 19:10:00,11.580,19.866,20.303,20.303
2006-01-02 19:20:00,11.390,19.092,17.435,17.435
2006-01-02 19:30:00,11.180,18.237,19.156,19.156
2006-01-02 19:40:00,11.290,18.648,21.691,21.691
2006-01-02 19:50:00,12.090,21.804,23.337,23.337
2006-01-02 20:00:00,13.710,27.111,27.321,27.321
2006-01-02 20:10:00,15.140,29.493,30.000,30.000
2006-01-02 20:20:00,16.040,29.859,28.194,28.194
2006-01-02 20:30:00,16.540,29.958,30.000,30.000
2006-01-02 20:40:00,16.340,29.940,29.574,29.574
2006-01-02 20:50:00,15.740,29.775,29.187,29.187
2006-01-02 21:00:00,14.920,29.220,29.225,29.225
2006-01-02 21:10:00,14.110,28.155,27.661,27.661
2006-01-02 21:20:00,13.500,26.502,26.787,26.787
2006-01-02 21:30:00,12.980,25.014,21.787,21.787
2006-01-02 21:40:00,12.350,22.692,24.491,24.491
2006-01-02 21:50:00,11.400,19.029,18.623,18.623
2006-01-02 22:00:00,10.270,14.544,14.825,14.825
2006-01-02 22:10:00,9.360,11.109,11.474,11.474
2006-01-02 22:20:00,8.730, 8.904, 9.842,9.842
2006-01-02 22:30:00,8.470, 8.175, 6.170,6.170
2006-01-02 22:40:00,8.820, 9.201, 8.472,8.472
2006-01-02 22:50:00,9.760,12.534,12.459,12.459
2006-01-02 23:00:00,10.860,16.899,17.561,17.561
2006-01-02 23:10:00,11.540,19.602,20.139,20.139
2006-01-02 23:20:00,11.890,21.024,23.724,23.724
2006-01-02 23:30:00,11.940,21.207,23.136,23.136
2006-01-02 23:40:00,12.340,22.698,23.415,23.415
2006-01-02 23:50:00,12.350,22.749,22.875,22.875
2006-01-03 00:00:00,11.880,21.006,26.516,26.516
2006-01-03 00:10:00,11.600,19.872,24.424,24.424
2006-01-03 00:20:00,11.000,17.484,18.968,18.968
2006-01-03 00:30:00,9.580,11.919,11.019,11.019
2006-01-03 00:40:00,8.420, 8.034,10.176,10.176
2006-01-03 00:50:00,7.980, 6.804, 6.923,6.923
2006-01-03 01:00:00,7.540, 5.631, 4.480,4.480
2006-01-03 01:10:00,7.350, 5.235, 5.539,5.539
2006-01-03 01:20:00,7.770, 6.225, 5.707,5.707
2006-01-03 01:30:00,7.560, 5.658, 2.418,2.418
2006-01-03 01:40:00,7.360, 5.241, 5.706,5.706
2006-01-03 01:50:00,7.170, 4.845, 4.044,4.044
2006-01-03 02:00:00,6.810, 4.095, 4.561,4.561
2006-01-03 02:10:00,5.910, 2.583, 1.965,1.965
2006-01-03 02:20:00,5.570, 2.085, 1.045,1.045
2006-01-03 02:30:00,5.700, 2.280, 1.573,1.573
2006-01-03 02:40:00,6.250, 3.093, 0.003,0.003
2006-01-03 02:50:00,6.990, 4.485, 4.448,4.448
2006-01-03 03:00:00,7.160, 4.836, 4.966,4.966
2006-01-03 03:10:00,9.800,12.759,10.191,10.191
2006-01-03 03:20:00,17.740,30.000,30.000,30.000
2006-01-03 03:30:00,21.520,30.000,30.000,30.000
2006-01-03 03:40:00,22.250,30.000,30.000,30.000
2006-01-03 03:50:00,22.090,30.000,29.482,29.482
2006-01-03 04:00:00,21.350,30.000,30.000,30.000
2006-01-03 04:10:00,20.530,30.000,28.873,28.873
2006-01-03 04:20:00,19.880,30.000,30.000,30.000
2006-01-03 04:30:00,19.360,30.000,30.000,30.000
2006-01-03 04:40:00,19.180,30.000,30.000,30.000
2006-01-03 04:50:00,18.940,30.000,30.000,30.000
2006-01-03 05:00:00,18.570,30.000,30.000,30.000
2006-01-03 05:10:00,18.440,30.000,30.000,30.000
2006-01-03 05:20:00,18.870,30.000,29.713,29.713
2006-01-03 05:30:00,18.790,30.000,29.178,29.178
2006-01-03 05:40:00,18.420,30.000,29.261,29.261
2006-01-03 05:50:00,17.990,30.000,30.000,30.000
2006-01-03 06:00:00,17.320,29.997,30.000,30.000
2006-01-03 06:10:00,16.840,29.976,30.000,30.000
2006-01-03 06:20:00,16.310,29.952,29.684,29.684
2006-01-03 06:30:00,15.970,29.859,29.373,29.373
2006-01-03 06:40:00,15.590,29.757,29.923,29.923
2006-01-03 06:50:00,15.690,29.781,28.933,28.933
2006-01-03 07:00:00,15.310,29.676,30.000,30.000
2006-01-03 07:10:00,15.190,29.634,28.660,28.660
2006-01-03 07:20:00,15.510,29.733,30.000,30.000
2006-01-03 07:30:00,15.800,29.814,29.658,29.658
2006-01-03 07:40:00,15.910,29.844,28.913,28.913
2006-01-03 07:50:00,16.000,29.868,28.342,28.342
2006-01-03 08:00:00,16.240,29.934,30.000,30.000
2006-01-03 08:10:00,16.490,29.958,30.000,30.000
2006-01-03 08:20:00,16.190,29.922,30.000,30.000
2006-01-03 08:30:00,15.900,29.844,30.000,30.000
2006-01-03 08:40:00,15.310,29.682,30.000,30.000
2006-01-03 08:50:00,15.090,29.526,30.000,30.000
2006-01-03 09:00:00,14.830,29.214,30.000,30.000
2006-01-03 09:10:00,14.690,29.055,27.133,27.133
2006-01-03 09:20:00,14.430,28.740,29.195,29.195
2006-01-03 09:30:00,14.180,28.446,27.346,27.346
2006-01-03 09:40:00,14.380,28.692,28.045,28.045
2006-01-03 09:50:00,14.690,29.055,29.603,29.603
2006-01-03 10:00:00,14.140,28.404,28.544,28.544
2006-01-03 10:10:00,14.610,28.959,28.596,28.596
2006-01-03 10:20:00,14.820,29.211,27.106,27.106
2006-01-03 10:30:00,14.960,29.364,30.000,30.000
2006-01-03 10:40:00,14.500,28.824,28.369,28.369
2006-01-03 10:50:00,14.160,28.437,27.625,27.625
2006-01-03 11:00:00,14.020,28.143,27.326,27.326
2006-01-03 11:10:00,14.480,28.809,28.097,28.097
2006-01-03 11:20:00,14.730,29.097,30.000,30.000
2006-01-03 11:30:00,14.530,28.869,29.189,29.189
2006-01-03 11:40:00,14.110,28.371,30.000,30.000
2006-01-03 11:50:00,13.710,27.306,27.517,27.517
2006-01-03 12:00:00,13.570,26.928,25.626,25.626
2006-01-03 12:10:00,13.480,26.679,26.688,26.688
2006-01-03 12:20:00,13.480,26.694,26.500,26.500
2006-01-03 12:30:00,13.500,26.739,26.663,26.663
2006-01-03 12:40:00,13.450,26.619,26.883,26.883
2006-01-03 12:50:00,13.110,25.707,27.102,27.102
2006-01-03 13:00:00,12.850,24.825,22.735,22.735
2006-01-03 13:10:00,12.760,24.489,24.374,24.374
2006-01-03 13:20:00,12.730,24.393,24.298,24.298
2006-01-03 13:30:00,13.100,25.686,26.464,26.464
2006-01-03 13:40:00,13.860,27.714,27.206,27.206
2006-01-03 13:50:00,14.150,28.434,29.279,29.279
2006-01-03 14:00:00,14.240,28.542,27.848,27.848
2006-01-03 14:10:00,14.460,28.800,29.716,29.716
2006-01-03 14:20:00,14.670,29.049,28.374,28.374
2006-01-03 14:30:00,14.740,29.133,29.974,29.974
2006-01-03 14:40:00,14.800,29.199,29.863,29.863
2006-01-03 14:50:00,14.650,29.028,27.449,27.449
2006-01-03 15:00:00,14.570,28.935,29.694,29.694
2006-01-03 15:10:00,14.580,28.944,27.398,27.398
2006-01-03 15:20:00,14.860,29.274,28.630,28.630
2006-01-03 15:30:00,14.980,29.409,30.000,30.000
2006-01-03 15:40:00,14.730,29.112,26.599,26.599
2006-01-03 15:50:00,14.450,28.776,29.219,29.219
2006-01-03 16:00:00,14.110,28.374,28.121,28.121
2006-01-03 16:10:00,13.540,26.817,26.870,26.870
2006-01-03 16:20:00,13.660,27.138,27.587,27.587
2006-01-03 16:30:00,14.660,29.007,29.067,29.067
2006-01-03 16:40:00,15.140,29.571,30.000,30.000
2006-01-03 16:50:00,15.250,29.661,30.000,30.000
2006-01-03 17:00:00,15.280,29.667,29.170,29.170
2006-01-03 17:10:00,15.950,29.853,30.000,30.000
2006-01-03 17:20:00,16.350,29.952,28.373,28.373
2006-01-03 17:30:00,16.460,29.958,30.000,30.000
2006-01-03 17:40:00,16.670,29.967,30.000,30.000
2006-01-03 17:50:00,17.070,29.985,30.000,30.000
2006-01-03 18:00:00,17.840,30.000,26.726,26.726
2006-01-03 18:10:00,18.650,30.000,29.791,29.791
2006-01-03 18:20:00,19.040,30.000,29.331,29.331
2006-01-03 18:30:00,19.400,30.000,29.995,29.995
2006-01-03 18:40:00,19.420,30.000,30.000,30.000
2006-01-03 18:50:00,18.940,30.000,29.865,29.865
2006-01-03 19:00:00,18.280,30.000,30.000,30.000
2006-01-03 19:10:00,17.640,30.000,28.008,28.008
2006-01-03 19:20:00,17.260,29.994,30.000,30.000
2006-01-03 19:30:00,16.850,29.976,30.000,30.000
2006-01-03 19:40:00,16.480,29.958,30.000,30.000
2006-01-03 19:50:00,15.900,29.835,30.000,30.000
2006-01-03 20:00:00,15.370,29.688,28.933,28.933
2006-01-03 20:10:00,14.530,28.824,29.335,29.335
2006-01-03 20:20:00,15.540,29.736,28.470,28.470
2006-01-03 20:30:00,16.080,29.886,30.000,30.000
2006-01-03 20:40:00,15.670,29.772,28.818,28.818
2006-01-03 20:50:00,15.540,29.736,30.000,30.000
2006-01-03 21:00:00,16.330,29.952,30.000,30.000
2006-01-03 21:10:00,15.980,29.859,28.389,28.389
2006-01-03 21:20:00,15.140,29.550,29.828,29.828
2006-01-03 21:30:00,14.000,28.026,30.000,30.000
2006-01-03 21:40:00,13.560,26.823,30.000,30.000
2006-01-03 21:50:00,13.490,26.649,29.252,29.252
2006-01-03 22:00:00,13.190,25.854,26.101,26.101
2006-01-03 22:10:00,13.330,26.232,28.471,28.471
2006-01-03 22:20:00,13.220,25.944,24.121,24.121
2006-01-03 22:30:00,12.250,22.578,21.473,21.473
2006-01-03 22:40:00,11.470,19.578,20.715,20.715
2006-01-03 22:50:00,11.010,17.715,17.824,17.824
2006-01-03 23:00:00,10.600,16.068,18.649,18.649
2006-01-03 23:10:00,10.330,15.003,14.001,14.001
2006-01-03 23:20:00,10.040,13.857,13.065,13.065
2006-01-03 23:30:00,10.070,14.004,13.225,13.225
2006-01-03 23:40:00,10.850,17.181,18.643,18.643
2006-01-03 23:50:00,12.150,22.347,27.756,27.756
2006-01-04 00:00:00,12.460,23.502,26.773,26.773
2006-01-04 00:10:00,12.020,21.876,23.412,23.412
2006-01-04 00:20:00,11.720,20.736,21.265,21.265
2006-01-04 00:30:00,11.850,21.267,21.963,21.963
2006-01-04 00:40:00,12.160,22.443,23.173,23.173
2006-01-04 00:50:00,13.090,25.746,27.024,27.024
2006-01-04 01:00:00,12.640,24.216,22.349,22.349
2006-01-04 01:10:00,11.670,20.565,21.047,21.047
2006-01-04 01:20:00,11.160,18.501,21.345,21.345
2006-01-04 01:30:00,9.790,12.984,12.327,12.327
2006-01-04 01:40:00,7.980, 7.008, 6.428,6.428
2006-01-04 01:50:00,7.580, 5.880, 6.471,6.471
2006-01-04 02:00:00,8.100, 7.347, 8.453,8.453
2006-01-04 02:10:00,8.400, 8.199, 9.227,9.227
2006-01-04 02:20:00,8.280, 7.836, 8.390,8.390
2006-01-04 02:30:00,9.010,10.197,11.438,11.438
2006-01-04 02:40:00,10.590,16.257,15.468,15.468
2006-01-04 02:50:00,11.330,19.266,17.211,17.211
2006-01-04 03:00:00,11.280,19.074,20.377,20.377
2006-01-04 03:10:00,10.950,17.733,19.178,19.178
2006-01-04 03:20:00,9.540,12.129,10.916,10.916
2006-01-04 03:30:00,8.130, 7.455, 7.638,7.638
2006-01-04 03:40:00,7.540, 5.802, 5.641,5.641
2006-01-04 03:50:00,7.620, 6.024, 5.473,5.473
2006-01-04 04:00:00,8.590, 8.763, 8.929,8.929
2006-01-04 04:10:00,9.490,11.982,12.762,12.762
2006-01-04 04:20:00,9.930,13.659,17.037,17.037
2006-01-04 04:30:00,10.100,14.361,12.316,12.316
2006-01-04 04:40:00,9.700,12.750,11.649,11.649
2006-01-04 04:50:00,9.010,10.290, 5.631,5.631
2006-01-04 05:00:00,8.520, 8.574, 8.810,8.810
2006-01-04 05:10:00,8.810, 9.549, 8.496,8.496
2006-01-04 05:20:00,9.230,11.073, 8.255,8.255
2006-01-04 05:30:00,8.960,10.107,10.612,10.612
2006-01-04 05:40:00,8.400, 8.238, 8.033,8.033
2006-01-04 05:50:00,8.090, 7.368, 6.704,6.704
2006-01-04 06:00:00,7.970, 7.032, 8.064,8.064
2006-01-04 06:10:00,7.720, 6.330, 5.781,5.781
2006-01-04 06:20:00,7.340, 5.397, 4.649,4.649
2006-01-04 06:30:00,7.080, 4.854, 5.395,5.395
2006-01-04 06:40:00,7.140, 4.968, 4.683,4.683
2006-01-04 06:50:00,7.240, 5.181, 4.429,4.429
2006-01-04 07:00:00,7.020, 4.710, 3.577,3.577
