Date(YYYY-MM-DD hh:mm:ss),windspeed,ratedpoweroutput,SCORE,CorrectedScore
2006-01-01 00:00:00,20.180,30.000,29.135,29.135
2006-01-01 00:10:00,20.290,30.000,30.000,30.000
2006-01-01 00:20:00,20.350,30.000,30.000,30.000
2006-01-01 00:30:00,20.450,30.000,30.000,30.000
2006-01-01 00:40:00,20.380,30.000,29.585,29.585
2006-01-01 00:50:00,20.160,30.000,27.159,27.159
2006-01-01 01:00:00,19.940,30.000,30.000,30.000
2006-01-01 01:10:00,19.930,30.000,29.995,29.995
2006-01-01 01:20:00,19.930,30.000,30.000,30.000
2006-01-01 01:30:00,20.040,30.000,30.000,30.000
2006-01-01 01:40:00,20.110,30.000,28.714,28.714
2006-01-01 01:50:00,20.250,30.000,29.851,29.851
2006-01-01 02:00:00,20.480,30.000,30.000,30.000
2006-01-01 02:10:00,20.650,30.000,30.000,30.000
2006-01-01 02:20:00,20.830,30.000,30.000,30.000
2006-01-01 02:30:00,21.030,30.000,28.811,28.811
2006-01-01 02:40:00,21.140,30.000,30.000,30.000
2006-01-01 02:50:00,21.210,30.000,30.000,30.000
2006-01-01 03:00:00,21.120,30.000,30.000,30.000
2006-01-01 03:10:00,21.060,30.000,29.978,29.978
2006-01-01 03:20:00,21.190,30.000,30.000,30.000
2006-01-01 03:30:00,21.180,30.000,30.000,30.000
2006-01-01 03:40:00,21.330,30.000,30.000,30.000
2006-01-01 03:50:00,21.230,30.000,30.000,30.000
2006-01-01 04:00:00,21.070,30.000,29.966,29.966
2006-01-01 04:10:00,20.920,30.000,28.696,28.696
2006-01-01 04:20:00,20.980,30.000,30.000,30.000
2006-01-01 04:30:00,21.090,30.000,30.000,30.000
2006-01-01 04:40:00,21.300,30.000,28.963,28.963
2006-01-01 04:50:00,21.680,30.000,30.000,30.000
2006-01-01 05:00:00,22.160,30.000,29.010,29.010
2006-01-01 05:10:00,22.240,30.000,28.719,28.719
2006-01-01 05:20:00,22.370,30.000,29.359,29.359
2006-01-01 05:30:00,22.580,30.000,30.000,30.000
2006-01-01 05:40:00,22.740,30.000,30.000,30.000
2006-01-01 05:50:00,22.680,30.000,28.657,28.657
2006-01-01 06:00:00,22.800,30.000,30.000,30.000
2006-01-01 06:10:00,22.770,30.000,29.337,29.337
2006-01-01 06:20:00,22.820,30.000,29.447,29.447
2006-01-01 06:30:00,22.640,30.000,30.000,30.000
2006-01-01 06:40:00,22.520,30.000,30.000,30.000
2006-01-01 06:50:00,22.350,30.000,30.000,30.000
2006-01-01 07:00:00,22.350,30.000,30.000,30.000
2006-01-01 07:10:00,21.870,30.000,29.032,29.032
2006-01-01 07:20:00,21.610,30.000,29.001,29.001
2006-01-01 07:30:00,21.270,30.000,30.000,30.000
2006-01-01 07:40:00,21.590,30.000,30.000,30.000
2006-01-01 07:50:00,21.680,30.000,30.000,30.000
2006-01-01 08:00:00,21.050,30.000,29.519,29.519
2006-01-01 08:10:00,20.780,30.000,29.189,29.189
2006-01-01 08:20:00,20.600,30.000,30.000,30.000
2006-01-01 08:30:00,20.510,30.000,30.000,30.000
2006-01-01 08:40:00,20.330,30.000,28.952,28.952
2006-01-01 08:50:00,20.590,30.000,30.000,30.000
2006-01-01 09:00:00,20.950,30.000,29.625,29.625
2006-01-01 09:10:00,20.930,30.000,30.000,30.000
2006-01-01 09:20:00,20.310,30.000,29.493,29.493
2006-01-01 09:30:00,20.020,30.000,29.212,29.212
2006-01-01 09:40:00,20.120,30.000,30.000,30.000
2006-01-01 09:50:00,19.900,30.000,30.000,30.000
2006-01-01 10:00:00,19.910,30.000,29.717,29.717
2006-01-01 10:10:00,20.090,30.000,30.000,30.000
2006-01-01 10:20:00,20.060,30.000,29.165,29.165
2006-01-01 10:30:00,20.010,30.000,30.000,30.000
2006-01-01 10:40:00,20.140,30.000,30.000,30.000
2006-01-01 10:50:00,20.400,30.000,30.000,30.000
