Date(YYYY-MM-DD hh:mm:ss),windspeed,ratedpoweroutput,SCORE,CorrectedScore
2006-01-01 00:00:00,20.690,30.000,29.295,29.295
2006-01-01 00:10:00,21.000,30.000,29.696,29.696
2006-01-01 00:20:00,21.350,30.000,30.000,30.000
2006-01-01 00:30:00,21.560,30.000,29.358,29.358
2006-01-01 00:40:00,21.590,30.000,30.000,30.000
2006-01-01 00:50:00,21.420,30.000,29.326,29.326
2006-01-01 01:00:00,21.250,30.000,29.955,29.955
2006-01-01 01:10:00,21.230,30.000,29.291,29.291
2006-01-01 01:20:00,21.350,30.000,30.000,30.000
2006-01-01 01:30:00,21.580,30.000,30.000,30.000
2006-01-01 01:40:00,21.660,30.000,30.000,30.000
2006-01-01 01:50:00,21.720,30.000,28.716,28.716
2006-01-01 02:00:00,21.690,30.000,28.765,28.765
2006-01-01 02:10:00,21.400,30.000,29.051,29.051
2006-01-01 02:20:00,21.020,30.000,30.000,30.000
2006-01-01 02:30:00,20.810,30.000,29.023,29.023
2006-01-01 02:40:00,20.780,30.000,28.313,28.313
2006-01-01 02:50:00,20.960,30.000,30.000,30.000
2006-01-01 03:00:00,21.210,30.000,30.000,30.000
2006-01-01 03:10:00,21.480,30.000,30.000,30.000
2006-01-01 03:20:00,21.890,30.000,29.607,29.607
2006-01-01 03:30:00,22.580,30.000,30.000,30.000
2006-01-01 03:40:00,23.500,30.000,29.503,29.503
2006-01-01 03:50:00,24.560,30.000,30.000,30.000
2006-01-01 04:00:00,25.460,30.000,30.000,30.000
2006-01-01 04:10:00,26.190,30.000,29.313,29.313
2006-01-01 04:20:00,26.650,30.000,30.000,30.000
2006-01-01 04:30:00,26.680,30.000,28.947,28.947
2006-01-01 04:40:00,26.490,30.000,30.000,30.000
2006-01-01 04:50:00,26.540,30.000,29.285,29.285
2006-01-01 05:00:00,26.780,30.000,28.600,28.600
2006-01-01 05:10:00,27.070,30.000,29.634,29.634
2006-01-01 05:20:00,27.320,30.000,27.745,27.745
2006-01-01 05:30:00,27.590,23.112,21.093,21.093
2006-01-01 05:40:00,27.850,16.185,15.802,15.802
2006-01-01 05:50:00,28.120, 8.769, 9.721,9.721
2006-01-01 06:00:00,28.480, 0.000, 0.000,0.000
2006-01-01 06:10:00,28.890, 0.000, 0.000,0.000
2006-01-01 06:20:00,29.320, 0.000, 0.000,0.000
2006-01-01 06:30:00,29.550, 0.000, 0.000,0.000
2006-01-01 06:40:00,29.510, 0.000, 0.000,0.000
2006-01-01 06:50:00,29.130, 0.000, 0.000,0.000
2006-01-01 07:00:00,28.620, 0.000, 0.000,0.000
2006-01-01 07:10:00,28.070, 9.975, 9.158,0.000
2006-01-01 07:20:00,27.600,22.965,21.009,0.000
2006-01-01 07:30:00,27.340,30.000,30.000,0.000
2006-01-01 07:40:00,27.180,30.000,28.979,0.000
2006-01-01 07:50:00,26.990,30.000,29.606,0.000
2006-01-01 08:00:00,26.700,30.000,28.023,0.000
2006-01-01 08:10:00,26.130,30.000,30.000,0.000
2006-01-01 08:20:00,25.430,30.000,28.152,0.000
2006-01-01 08:30:00,24.790,30.000,28.110,0.000
2006-01-01 08:40:00,24.240,30.000,29.228,0.000
2006-01-01 08:50:00,23.640,30.000,30.000,0.000
2006-01-01 09:00:00,23.110,30.000,30.000,0.000
2006-01-01 09:10:00,22.690,30.000,28.986,0.000
