Date(YYYY-MM-DD hh:mm:ss),windspeed,ratedpoweroutput,SCORE,CorrectedScore
2006-01-01 00:00:00,18.080,30.000,30.000,30.000
2006-01-01 00:10:00,18.700,30.000,30.000,30.000
2006-01-01 00:20:00,19.560,30.000,28.349,28.349
2006-01-01 00:30:00,20.300,30.000,29.835,29.835
2006-01-01 00:40:00,20.790,30.000,28.370,28.370
2006-01-01 00:50:00,21.060,30.000,29.036,29.036
2006-01-01 01:00:00,21.130,30.000,30.000,30.000
2006-01-01 01:10:00,21.090,30.000,28.763,28.763
2006-01-01 01:20:00,21.290,30.000,29.894,29.894
2006-01-01 01:30:00,21.670,30.000,28.487,28.487
2006-01-01 01:40:00,21.880,30.000,30.000,30.000
2006-01-01 01:50:00,21.890,30.000,28.915,28.915
2006-01-01 02:00:00,21.830,30.000,28.382,28.382
2006-01-01 02:10:00,21.840,30.000,29.431,29.431
2006-01-01 02:20:00,22.030,30.000,30.000,30.000
2006-01-01 02:30:00,22.480,30.000,29.787,29.787
2006-01-01 02:40:00,22.950,30.000,29.450,29.450
2006-01-01 02:50:00,23.180,30.000,30.000,30.000
2006-01-01 03:00:00,23.180,30.000,30.000,30.000
2006-01-01 03:10:00,22.970,30.000,29.975,29.975
2006-01-01 03:20:00,23.220,30.000,28.086,28.086
2006-01-01 03:30:00,24.400,30.000,30.000,30.000
2006-01-01 03:40:00,25.870,30.000,30.000,30.000
2006-01-01 03:50:00,26.900,30.000,28.930,28.930
2006-01-01 04:00:00,27.590,25.281,27.566,27.566
2006-01-01 04:10:00,27.970,14.988,15.239,15.239
2006-01-01 04:20:00,28.010,13.920,12.966,12.966
2006-01-01 04:30:00,27.720,21.714,22.445,22.445
2006-01-01 04:40:00,27.600,25.056,26.417,26.417
2006-01-01 04:50:00,27.790,19.809,20.399,20.399
2006-01-01 05:00:00,28.180, 9.225, 8.136,8.136
2006-01-01 05:10:00,28.500, 0.366, 0.875,0.875
2006-01-01 05:20:00,28.890, 0.000, 0.000,0.000
2006-01-01 05:30:00,29.290, 0.000, 0.000,0.000
2006-01-01 05:40:00,29.740, 0.000, 0.000,0.000
2006-01-01 05:50:00,30.090, 0.000, 0.000,0.000
2006-01-01 06:00:00,30.520, 0.000, 0.000,0.000
2006-01-01 06:10:00,30.870, 0.000, 0.000,0.000
2006-01-01 06:20:00,31.020, 0.000, 0.000,0.000
2006-01-01 06:30:00,31.000, 0.000, 0.000,0.000
2006-01-01 06:40:00,30.930, 0.000, 0.000,0.000
2006-01-01 06:50:00,30.750, 0.000, 0.000,0.000
2006-01-01 07:00:00,30.570, 0.000, 0.000,0.000
2006-01-01 07:10:00,30.480, 0.000, 0.000,0.000
2006-01-01 07:20:00,30.430, 0.000, 0.000,0.000
2006-01-01 07:30:00,30.400, 0.000, 0.000,0.000
2006-01-01 07:40:00,30.370, 0.000, 0.000,0.000
2006-01-01 07:50:00,30.340, 0.000, 0.000,0.000
2006-01-01 08:00:00,30.210, 0.000, 0.000,0.000
2006-01-01 08:10:00,29.940, 0.000, 0.000,0.000
2006-01-01 08:20:00,29.530, 0.000, 0.000,0.000
2006-01-01 08:30:00,29.100, 0.000, 0.000,0.000
2006-01-01 08:40:00,28.710, 0.000, 0.000,0.000
2006-01-01 08:50:00,28.290, 6.198, 5.077,0.000
2006-01-01 09:00:00,27.900,16.812,17.666,0.000
2006-01-01 09:10:00,27.470,28.425,28.202,0.000
2006-01-01 09:20:00,27.160,30.000,30.000,0.000
2006-01-01 09:30:00,26.790,30.000,30.000,0.000
2006-01-01 09:40:00,26.090,30.000,30.000,0.000
2006-01-01 09:50:00,25.220,30.000,30.000,0.000
2006-01-01 10:00:00,24.140,30.000,30.000,0.000
2006-01-01 10:10:00,23.330,30.000,30.000,0.000
2006-01-01 10:20:00,22.790,30.000,30.000,0.000
2006-01-01 10:30:00,22.580,30.000,29.618,29.618
2006-01-01 10:40:00,22.630,30.000,28.883,28.883
2006-01-01 10:50:00,22.390,30.000,30.000,30.000
2006-01-01 11:00:00,22.340,30.000,29.634,29.634
2006-01-01 11:10:00,22.520,30.000,30.000,30.000
2006-01-01 11:20:00,22.810,30.000,30.000,30.000
2006-01-01 11:30:00,23.170,30.000,30.000,30.000
2006-01-01 11:40:00,23.050,30.000,30.000,30.000
2006-01-01 11:50:00,22.810,30.000,29.414,29.414
2006-01-01 12:00:00,22.460,30.000,29.619,29.619
2006-01-01 12:10:00,22.160,30.000,30.000,30.000
2006-01-01 12:20:00,21.970,30.000,29.864,29.864
2006-01-01 12:30:00,21.860,30.000,28.720,28.720
2006-01-01 12:40:00,21.750,30.000,30.000,30.000
2006-01-01 12:50:00,21.400,30.000,30.000,30.000
2006-01-01 13:00:00,21.170,30.000,30.000,30.000
2006-01-01 13:10:00,21.050,30.000,30.000,30.000
2006-01-01 13:20:00,20.940,30.000,29.429,29.429
2006-01-01 13:30:00,21.150,30.000,30.000,30.000
2006-01-01 13:40:00,21.390,30.000,30.000,30.000
2006-01-01 13:50:00,21.480,30.000,30.000,30.000
2006-01-01 14:00:00,21.320,30.000,29.255,29.255
2006-01-01 14:10:00,21.330,30.000,30.000,30.000
2006-01-01 14:20:00,21.490,30.000,28.657,28.657
2006-01-01 14:30:00,21.630,30.000,30.000,30.000
2006-01-01 14:40:00,21.590,30.000,30.000,30.000
2006-01-01 14:50:00,22.040,30.000,29.283,29.283
2006-01-01 15:00:00,22.980,30.000,30.000,30.000
2006-01-01 15:10:00,23.860,30.000,30.000,30.000
2006-01-01 15:20:00,24.630,30.000,30.000,30.000
2006-01-01 15:30:00,25.690,30.000,29.246,29.246
2006-01-01 15:40:00,27.540,23.589,23.561,23.561
2006-01-01 15:50:00,30.020, 0.000, 0.000,0.000
2006-01-01 16:00:00,32.360, 0.000, 0.000,0.000
2006-01-01 16:10:00,33.950, 0.000, 0.000,0.000
2006-01-01 16:20:00,34.780, 0.000, 0.000,0.000
2006-01-01 16:30:00,34.580, 0.000, 0.000,0.000
2006-01-01 16:40:00,33.950, 0.000, 0.000,0.000
2006-01-01 16:50:00,32.900, 0.000, 0.000,0.000
2006-01-01 17:00:00,31.500, 0.000, 0.000,0.000
2006-01-01 17:10:00,30.740, 0.000, 0.000,0.000
2006-01-01 17:20:00,29.860, 0.000, 0.000,0.000
2006-01-01 17:30:00,29.840, 0.000, 0.000,0.000
2006-01-01 17:40:00,30.850, 0.000, 0.000,0.000
2006-01-01 17:50:00,31.340, 0.000, 0.000,0.000
2006-01-01 18:00:00,31.280, 0.000, 0.000,0.000
2006-01-01 18:10:00,31.320, 0.000, 0.000,0.000
2006-01-01 18:20:00,31.330, 0.000, 0.000,0.000
2006-01-01 18:30:00,30.700, 0.000, 0.000,0.000
2006-01-01 18:40:00,30.470, 0.000, 0.000,0.000
2006-01-01 18:50:00,31.380, 0.000, 0.000,0.000
2006-01-01 19:00:00,31.830, 0.000, 0.000,0.000
2006-01-01 19:10:00,31.730, 0.000, 0.000,0.000
2006-01-01 19:20:00,32.450, 0.000, 0.000,0.000
2006-01-01 19:30:00,33.330, 0.000, 0.000,0.000
2006-01-01 19:40:00,33.920, 0.000, 0.000,0.000
2006-01-01 19:50:00,34.080, 0.000, 0.000,0.000
2006-01-01 20:00:00,34.090, 0.000, 0.000,0.000
2006-01-01 20:10:00,33.700, 0.000, 0.000,0.000
2006-01-01 20:20:00,34.260, 0.000, 0.000,0.000
2006-01-01 20:30:00,34.430, 0.000, 0.000,0.000
2006-01-01 20:40:00,33.940, 0.000, 0.000,0.000
2006-01-01 20:50:00,34.090, 0.000, 0.000,0.000
2006-01-01 21:00:00,33.840, 0.000, 0.000,0.000
2006-01-01 21:10:00,34.410, 0.000, 0.000,0.000
2006-01-01 21:20:00,34.650, 0.000, 0.000,0.000
2006-01-01 21:30:00,34.430, 0.000, 0.000,0.000
2006-01-01 21:40:00,33.220, 0.000, 0.000,0.000
2006-01-01 21:50:00,31.700, 0.000, 0.000,0.000
2006-01-01 22:00:00,31.700, 0.000, 0.000,0.000
2006-01-01 22:10:00,31.350, 0.000, 0.000,0.000
2006-01-01 22:20:00,30.320, 0.000, 0.000,0.000
2006-01-01 22:30:00,28.810, 0.000, 0.000,0.000
2006-01-01 22:40:00,27.090,30.000,30.000,0.000
2006-01-01 22:50:00,26.960,30.000,30.000,0.000
2006-01-01 23:00:00,26.900,30.000,30.000,0.000
2006-01-01 23:10:00,27.030,30.000,28.743,0.000
2006-01-01 23:20:00,27.630,24.120,27.595,0.000
2006-01-01 23:30:00,28.000,15.093,16.355,0.000
2006-01-01 23:40:00,26.840,30.000,30.000,0.000
