Date(YYYY-MM-DD hh:mm:ss),windspeed,ratedpoweroutput,SCORE,CorrectedScore
2006-01-01 00:00:00,17.820,30.000,28.377,28.377
2006-01-01 00:10:00,18.470,30.000,30.000,30.000
2006-01-01 00:20:00,19.310,30.000,29.059,29.059
2006-01-01 00:30:00,20.050,30.000,27.123,27.123
2006-01-01 00:40:00,20.590,30.000,30.000,30.000
2006-01-01 00:50:00,20.870,30.000,30.000,30.000
2006-01-01 01:00:00,20.890,30.000,30.000,30.000
2006-01-01 01:10:00,20.720,30.000,30.000,30.000
2006-01-01 01:20:00,20.700,30.000,28.383,28.383
2006-01-01 01:30:00,20.980,30.000,29.048,29.048
2006-01-01 01:40:00,21.210,30.000,30.000,30.000
2006-01-01 01:50:00,21.250,30.000,29.430,29.430
2006-01-01 02:00:00,21.270,30.000,30.000,30.000
2006-01-01 02:10:00,21.370,30.000,29.072,29.072
2006-01-01 02:20:00,21.630,30.000,30.000,30.000
2006-01-01 02:30:00,22.230,30.000,29.964,29.964
2006-01-01 02:40:00,22.920,30.000,28.019,28.019
2006-01-01 02:50:00,23.400,30.000,29.405,29.405
2006-01-01 03:00:00,23.650,30.000,28.558,28.558
2006-01-01 03:10:00,23.700,30.000,30.000,30.000
2006-01-01 03:20:00,24.010,30.000,30.000,30.000
2006-01-01 03:30:00,25.200,30.000,30.000,30.000
2006-01-01 03:40:00,26.650,30.000,29.396,29.396
2006-01-01 03:50:00,27.650,22.860,22.060,22.060
2006-01-01 04:00:00,28.300, 5.211, 2.539,2.539
2006-01-01 04:10:00,28.640, 0.000, 0.000,0.000
2006-01-01 04:20:00,28.670, 0.000, 0.000,0.000
2006-01-01 04:30:00,28.430, 1.650, 1.770,0.000
2006-01-01 04:40:00,28.380, 3.024, 3.186,0.000
2006-01-01 04:50:00,28.630, 0.000, 0.000,0.000
2006-01-01 05:00:00,29.050, 0.000, 0.000,0.000
2006-01-01 05:10:00,29.360, 0.000, 0.000,0.000
2006-01-01 05:20:00,29.720, 0.000, 0.000,0.000
2006-01-01 05:30:00,30.100, 0.000, 0.000,0.000
2006-01-01 05:40:00,30.470, 0.000, 0.000,0.000
2006-01-01 05:50:00,30.690, 0.000, 0.000,0.000
2006-01-01 06:00:00,31.010, 0.000, 0.000,0.000
2006-01-01 06:10:00,31.270, 0.000, 0.000,0.000
2006-01-01 06:20:00,31.370, 0.000, 0.000,0.000
2006-01-01 06:30:00,31.280, 0.000, 0.000,0.000
2006-01-01 06:40:00,31.110, 0.000, 0.000,0.000
2006-01-01 06:50:00,30.880, 0.000, 0.000,0.000
2006-01-01 07:00:00,30.640, 0.000, 0.000,0.000
2006-01-01 07:10:00,30.480, 0.000, 0.000,0.000
2006-01-01 07:20:00,30.400, 0.000, 0.000,0.000
2006-01-01 07:30:00,30.360, 0.000, 0.000,0.000
2006-01-01 07:40:00,30.320, 0.000, 0.000,0.000
2006-01-01 07:50:00,30.270, 0.000, 0.000,0.000
2006-01-01 08:00:00,30.110, 0.000, 0.000,0.000
2006-01-01 08:10:00,29.770, 0.000, 0.000,0.000
2006-01-01 08:20:00,29.270, 0.000, 0.000,0.000
2006-01-01 08:30:00,28.730, 0.000, 0.000,0.000
2006-01-01 08:40:00,28.250, 6.507, 6.204,0.000
2006-01-01 08:50:00,27.740,20.397,20.245,0.000
2006-01-01 09:00:00,27.310,30.000,30.000,0.000
2006-01-01 09:10:00,26.870,30.000,30.000,0.000
2006-01-01 09:20:00,26.550,30.000,30.000,0.000
2006-01-01 09:30:00,26.150,30.000,28.561,0.000
2006-01-01 09:40:00,25.390,30.000,30.000,0.000
2006-01-01 09:50:00,24.410,30.000,29.258,0.000
2006-01-01 10:00:00,23.200,30.000,28.537,0.000
2006-01-01 10:10:00,22.230,30.000,30.000,0.000
2006-01-01 10:20:00,21.670,30.000,29.666,29.666
2006-01-01 10:30:00,21.520,30.000,30.000,30.000
2006-01-01 10:40:00,21.710,30.000,29.556,29.556
2006-01-01 10:50:00,21.830,30.000,30.000,30.000
2006-01-01 11:00:00,22.090,30.000,29.951,29.951
2006-01-01 11:10:00,22.470,30.000,30.000,30.000
2006-01-01 11:20:00,22.800,30.000,30.000,30.000
2006-01-01 11:30:00,23.190,30.000,30.000,30.000
2006-01-01 11:40:00,23.050,30.000,30.000,30.000
2006-01-01 11:50:00,22.760,30.000,29.975,29.975
2006-01-01 12:00:00,22.330,30.000,29.925,29.925
2006-01-01 12:10:00,21.960,30.000,29.540,29.540
2006-01-01 12:20:00,21.780,30.000,30.000,30.000
2006-01-01 12:30:00,21.680,30.000,28.246,28.246
2006-01-01 12:40:00,21.550,30.000,30.000,30.000
2006-01-01 12:50:00,21.220,30.000,27.739,27.739
2006-01-01 13:00:00,20.970,30.000,29.326,29.326
2006-01-01 13:10:00,20.820,30.000,30.000,30.000
2006-01-01 13:20:00,20.610,30.000,30.000,30.000
2006-01-01 13:30:00,20.890,30.000,30.000,30.000
2006-01-01 13:40:00,21.280,30.000,30.000,30.000
2006-01-01 13:50:00,21.520,30.000,29.489,29.489
2006-01-01 14:00:00,21.480,30.000,27.744,27.744
2006-01-01 14:10:00,21.420,30.000,29.785,29.785
2006-01-01 14:20:00,21.500,30.000,30.000,30.000
2006-01-01 14:30:00,21.570,30.000,27.783,27.783
2006-01-01 14:40:00,21.380,30.000,30.000,30.000
2006-01-01 14:50:00,21.590,30.000,28.733,28.733
2006-01-01 15:00:00,22.330,30.000,30.000,30.000
2006-01-01 15:10:00,22.940,30.000,29.023,29.023
2006-01-01 15:20:00,23.430,30.000,30.000,30.000
2006-01-01 15:30:00,24.330,30.000,28.179,28.179
2006-01-01 15:40:00,26.060,30.000,29.544,29.544
2006-01-01 15:50:00,28.910, 0.000, 0.000,0.000
2006-01-01 16:00:00,32.010, 0.000, 0.000,0.000
2006-01-01 16:10:00,33.990, 0.000, 0.000,0.000
2006-01-01 16:20:00,34.740, 0.000, 0.000,0.000
2006-01-01 16:30:00,34.300, 0.000, 0.000,0.000
2006-01-01 16:40:00,33.330, 0.000, 0.000,0.000
2006-01-01 16:50:00,32.180, 0.000, 0.000,0.000
2006-01-01 17:00:00,31.200, 0.000, 0.000,0.000
2006-01-01 17:10:00,30.650, 0.000, 0.000,0.000
2006-01-01 17:20:00,29.950, 0.000, 0.000,0.000
2006-01-01 17:30:00,29.960, 0.000, 0.000,0.000
2006-01-01 17:40:00,31.000, 0.000, 0.000,0.000
